device_name,qubit_index,property_name,value,unit,vendor_measured_at,polled_at
ibm_kingston,34,prob_meas0_prep1,0.02099609375,,2026-08-31 03:53:32+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,34,prob_meas1_prep0,0.01318359375,,2026-08-31 03:55:01+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,34,readout_length,2180.0,ns,2026-08-31 03:56:53+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,35,T1,166.976708371354,us,2026-08-31 05:26:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,35,T2,173.06561193893995,us,2026-08-31 05:26:44+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,35,readout_error,0.0224609375,,2026-08-31 03:56:53+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,35,prob_meas0_prep1,0.02001953125,,2026-08-31 03:53:33+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,35,prob_meas1_prep0,0.02490234375,,2026-08-31 03:55:02+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,35,readout_length,2180.0,ns,2026-08-31 03:56:53+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,36,T1,290.08970525995363,us,2026-08-31 05:26:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,36,T2,248.84662988495148,us,2026-08-31 05:27:01+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,36,readout_error,0.00732421875,,2026-08-31 03:56:55+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,36,init_error,0.0018066603556992067,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,36,prob_meas0_prep1,0.01171875,,2026-08-31 03:53:33+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,36,prob_meas1_prep0,0.0029296875,,2026-08-31 03:55:02+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,36,readout_length,2180.0,ns,2026-08-31 03:56:55+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,37,T1,189.66961291374233,us,2026-08-31 05:26:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,37,T2,26.906301391051688,us,2026-08-31 05:27:01+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,37,readout_error,0.00830078125,,2026-08-31 03:56:56+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,37,init_error,0.003144096669862014,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,37,prob_meas0_prep1,0.01123046875,,2026-08-31 03:53:34+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,37,prob_meas1_prep0,0.00537109375,,2026-08-31 03:55:03+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,37,readout_length,2180.0,ns,2026-08-31 03:56:56+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,38,T1,273.23413326866114,us,2026-08-31 05:26:11+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,38,T2,120.17822473458862,us,2026-08-31 05:27:01+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,38,readout_error,0.005859375,,2026-08-31 03:56:57+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,38,init_error,0.0020088817474379675,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,38,prob_meas0_prep1,0.00927734375,,2026-08-31 03:53:34+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,38,prob_meas1_prep0,0.00244140625,,2026-08-31 03:55:03+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,38,readout_length,2180.0,ns,2026-08-31 03:56:57+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,39,T1,178.61936432621658,us,2026-08-31 05:26:11+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,39,T2,134.2725392094605,us,2026-08-31 05:27:01+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,39,readout_error,0.011474609375,,2026-08-31 03:56:58+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,39,init_error,0.003216014551725149,,2026-08-29 19:54:19+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,39,prob_meas0_prep1,0.017578125,,2026-08-31 03:53:35+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,39,prob_meas1_prep0,0.00537109375,,2026-08-31 03:55:04+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,39,readout_length,2180.0,ns,2026-08-31 03:56:58+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,40,T1,259.16173508002225,us,2026-08-31 05:26:11+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,40,T2,70.98659926966474,us,2026-08-31 05:27:02+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,40,readout_error,0.006591796875,,2026-08-31 03:56:59+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,40,init_error,0.0016035727569874308,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,40,prob_meas0_prep1,0.0068359375,,2026-08-31 03:53:36+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,40,prob_meas1_prep0,0.00634765625,,2026-08-31 03:55:05+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,40,readout_length,2180.0,ns,2026-08-31 03:56:59+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,41,T1,363.6999169188577,us,2026-08-31 05:26:11+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,41,T2,68.53907349064757,us,2026-08-31 05:26:44+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,41,readout_error,0.006591796875,,2026-08-31 03:56:59+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,41,init_error,0.0058440600394669825,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,41,prob_meas0_prep1,0.00634765625,,2026-08-31 03:53:36+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,41,prob_meas1_prep0,0.0068359375,,2026-08-31 03:55:05+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,41,readout_length,2180.0,ns,2026-08-31 03:56:59+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,42,T1,197.4671662870183,us,2026-08-31 05:26:12+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,42,T2,113.62131809460509,us,2026-08-31 05:27:02+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,42,readout_error,0.01220703125,,2026-08-31 03:57:00+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,42,init_error,0.008955340395651306,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,42,prob_meas0_prep1,0.0107421875,,2026-08-31 03:53:37+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,42,prob_meas1_prep0,0.013671875,,2026-08-31 03:55:06+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,42,readout_length,2180.0,ns,2026-08-31 03:57:00+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,43,T1,195.45710914680356,us,2026-08-31 05:26:12+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,43,T2,64.39431366556514,us,2026-08-31 05:26:44+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,43,readout_error,0.008056640625,,2026-08-31 03:57:00+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,43,init_error,0.005223466976918575,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,43,prob_meas0_prep1,0.0078125,,2026-08-31 03:53:37+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,43,prob_meas1_prep0,0.00830078125,,2026-08-31 03:55:06+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,43,readout_length,2180.0,ns,2026-08-31 03:57:00+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,44,T1,275.0272061546761,us,2026-08-31 05:26:12+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,44,T2,310.640192419816,us,2026-08-31 05:27:02+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,44,readout_error,0.009521484375,,2026-08-31 03:57:01+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,44,init_error,0.005809034143468336,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,44,prob_meas0_prep1,0.01708984375,,2026-08-31 03:53:38+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,44,prob_meas1_prep0,0.001953125,,2026-08-31 03:55:07+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,44,readout_length,2180.0,ns,2026-08-31 03:57:01+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,45,T1,249.26359241281884,us,2026-08-31 05:26:12+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,45,T2,165.01971868500755,us,2026-08-31 05:26:44+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,45,readout_error,0.008056640625,,2026-08-31 03:57:02+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,45,init_error,0.006809485972239988,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,45,prob_meas0_prep1,0.01025390625,,2026-08-31 03:53:38+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,45,prob_meas1_prep0,0.005859375,,2026-08-31 03:55:07+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,45,readout_length,2180.0,ns,2026-08-31 03:57:02+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,46,T1,144.04902318526945,us,2026-08-31 05:26:13+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,46,T2,122.97240417097626,us,2026-08-31 05:27:02+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,46,readout_error,0.0078125,,2026-08-31 03:57:02+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,46,init_error,0.0028355388472888566,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,46,prob_meas0_prep1,0.01220703125,,2026-08-31 03:53:39+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,46,prob_meas1_prep0,0.00341796875,,2026-08-31 03:55:08+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,46,readout_length,2180.0,ns,2026-08-31 03:57:02+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,47,T1,388.75616224889393,us,2026-08-31 05:26:13+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,47,T2,396.6274763887465,us,2026-08-31 05:26:45+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,47,readout_error,0.00244140625,,2026-08-31 03:57:03+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,47,init_error,0.010403255682220546,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,47,prob_meas0_prep1,0.0029296875,,2026-08-31 03:53:39+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,47,prob_meas1_prep0,0.001953125,,2026-08-31 03:55:09+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,47,readout_length,2180.0,ns,2026-08-31 03:57:03+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,48,T1,244.9811389700695,us,2026-08-31 05:26:13+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,48,T2,23.43778037327072,us,2026-08-31 05:27:03+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,48,readout_error,0.003173828125,,2026-08-31 03:57:04+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,48,init_error,0.0008001344779319032,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,48,prob_meas0_prep1,0.00390625,,2026-08-31 03:53:40+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,48,prob_meas1_prep0,0.00244140625,,2026-08-31 03:55:09+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,48,readout_length,2180.0,ns,2026-08-31 03:57:04+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,49,T1,293.7159042171513,us,2026-08-31 05:26:13+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,49,T2,103.28806593381073,us,2026-08-31 05:26:45+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,49,readout_error,0.011474609375,,2026-08-31 03:57:04+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,49,init_error,0.006796012819765156,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,49,prob_meas0_prep1,0.01171875,,2026-08-31 03:53:41+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,49,prob_meas1_prep0,0.01123046875,,2026-08-31 03:55:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,49,readout_length,2180.0,ns,2026-08-31 03:57:04+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,50,T1,298.519564732532,us,2026-08-31 05:26:14+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,50,T2,252.46107409567202,us,2026-08-31 05:27:03+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,50,readout_error,0.005126953125,,2026-08-31 03:57:05+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,50,init_error,0.0033797444391294343,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,50,prob_meas0_prep1,0.00439453125,,2026-08-31 03:53:41+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,50,prob_meas1_prep0,0.005859375,,2026-08-31 03:55:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,50,readout_length,2180.0,ns,2026-08-31 03:57:05+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,51,T1,289.85914483923693,us,2026-08-31 05:26:14+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,51,T2,196.574075880701,us,2026-08-31 05:26:45+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,51,readout_error,0.01806640625,,2026-08-31 03:57:06+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,51,prob_meas0_prep1,0.021484375,,2026-08-31 03:53:42+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,51,prob_meas1_prep0,0.0146484375,,2026-08-31 03:55:11+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,51,readout_length,2180.0,ns,2026-08-31 03:57:06+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,52,T1,293.7830282986953,us,2026-08-31 05:26:14+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,52,T2,64.75966550585552,us,2026-08-31 05:27:03+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,52,readout_error,0.016357421875,,2026-08-31 03:57:06+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,52,init_error,0.0018947770627307293,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,52,prob_meas0_prep1,0.0322265625,,2026-08-31 03:53:42+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,52,prob_meas1_prep0,0.00048828125,,2026-08-31 03:55:12+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,52,readout_length,2180.0,ns,2026-08-31 03:57:06+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,53,T1,438.6053314811593,us,2026-08-31 05:26:14+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,53,T2,70.87302572894338,us,2026-08-31 05:26:45+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,53,readout_error,0.013427734375,,2026-08-31 03:57:07+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,53,init_error,0.006007073678091408,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,53,prob_meas0_prep1,0.0107421875,,2026-08-31 03:53:43+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,53,prob_meas1_prep0,0.01611328125,,2026-08-31 03:55:12+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,53,readout_length,2180.0,ns,2026-08-31 03:57:07+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,54,T1,348.7838922801943,us,2026-08-31 05:26:15+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,54,T2,218.18973595247073,us,2026-08-31 05:27:03+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,54,readout_error,0.038330078125,,2026-08-31 03:57:08+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,54,prob_meas0_prep1,0.044921875,,2026-08-31 03:53:43+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,54,prob_meas1_prep0,0.03173828125,,2026-08-31 03:55:13+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,54,readout_length,2180.0,ns,2026-08-31 03:57:08+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,55,T1,337.57002878547746,us,2026-08-31 05:26:15+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,55,T2,90.3702321748939,us,2026-08-31 05:26:46+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,55,readout_error,0.004150390625,,2026-08-31 03:57:08+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,55,init_error,0.006357284001971461,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,55,prob_meas0_prep1,0.00390625,,2026-08-31 03:53:44+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,55,prob_meas1_prep0,0.00439453125,,2026-08-31 03:55:13+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,55,readout_length,2180.0,ns,2026-08-31 03:57:08+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,56,T1,283.9068064724457,us,2026-08-31 05:26:15+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,56,T2,37.14186182300734,us,2026-08-31 05:27:04+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,56,readout_error,0.0185546875,,2026-08-31 03:57:09+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,56,init_error,0.0023138920191772883,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,56,prob_meas0_prep1,0.01708984375,,2026-08-31 03:53:45+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,56,prob_meas1_prep0,0.02001953125,,2026-08-31 03:55:14+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,56,readout_length,2180.0,ns,2026-08-31 03:57:09+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,57,T1,347.39328324950964,us,2026-08-31 05:26:15+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,57,T2,431.6498677539177,us,2026-08-31 05:27:04+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,57,readout_error,0.022216796875,,2026-08-31 03:57:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,57,init_error,0.013501792353309363,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,57,prob_meas0_prep1,0.017578125,,2026-08-31 03:53:45+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,57,prob_meas1_prep0,0.02685546875,,2026-08-31 03:55:14+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,57,readout_length,2180.0,ns,2026-08-31 03:57:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,58,T1,299.33032699436467,us,2026-08-31 05:26:16+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,58,T2,171.3453819475873,us,2026-08-31 05:27:04+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,58,readout_error,0.008544921875,,2026-08-31 03:57:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,58,init_error,0.007826825339955823,,2026-08-26 16:18:30+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,58,prob_meas0_prep1,0.00390625,,2026-08-31 03:53:46+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,58,prob_meas1_prep0,0.01318359375,,2026-08-31 03:55:15+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,58,readout_length,2180.0,ns,2026-08-31 03:57:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,59,T1,347.23315859099705,us,2026-08-31 05:26:16+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,59,T2,406.4715438799354,us,2026-08-31 05:27:04+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,59,readout_error,0.0078125,,2026-08-31 03:57:11+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,59,init_error,0.0032768579861168164,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,59,prob_meas0_prep1,0.00830078125,,2026-08-31 03:53:46+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,59,prob_meas1_prep0,0.00732421875,,2026-08-31 03:55:16+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,59,readout_length,2180.0,ns,2026-08-31 03:57:11+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,60,T1,219.51577237759122,us,2026-08-31 05:26:16+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,60,T2,43.573635296863124,us,2026-08-31 05:27:05+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,60,readout_error,0.0244140625,,2026-08-31 03:57:12+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,60,init_error,0.0035166683534075295,,2026-08-30 22:03:10+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,60,prob_meas0_prep1,0.0419921875,,2026-08-31 03:53:47+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,60,prob_meas1_prep0,0.0068359375,,2026-08-31 03:55:16+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,60,readout_length,2180.0,ns,2026-08-31 03:57:12+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,61,T1,176.89144575064836,us,2026-08-31 05:26:16+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,61,T2,69.8894372864327,us,2026-08-31 05:26:46+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,61,readout_error,0.00927734375,,2026-08-31 03:57:12+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,61,init_error,0.005064123023426071,,2026-08-30 22:03:11+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,61,prob_meas0_prep1,0.01171875,,2026-08-31 03:53:47+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,61,prob_meas1_prep0,0.0068359375,,2026-08-31 03:55:17+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,61,readout_length,2180.0,ns,2026-08-31 03:57:12+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,62,T1,236.51276304486765,us,2026-08-31 05:26:17+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,62,T2,134.87754502884982,us,2026-08-31 05:27:05+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,62,readout_error,0.022216796875,,2026-08-31 03:57:13+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,62,init_error,0.013548195985613234,,2026-08-30 22:03:11+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,62,prob_meas0_prep1,0.005859375,,2026-08-31 03:53:48+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,62,prob_meas1_prep0,0.03857421875,,2026-08-31 03:55:17+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,62,readout_length,2180.0,ns,2026-08-31 03:57:13+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,63,T1,394.26338313997485,us,2026-08-31 05:26:17+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,63,T2,77.76489814207824,us,2026-08-31 05:26:46+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,63,readout_error,0.010498046875,,2026-08-31 03:57:14+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,63,init_error,0.012860788446437862,,2026-08-30 22:03:11+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,63,prob_meas0_prep1,0.00927734375,,2026-08-31 03:53:48+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,63,prob_meas1_prep0,0.01171875,,2026-08-31 03:55:18+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,63,readout_length,2180.0,ns,2026-08-31 03:57:14+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,64,T1,234.798773916151,us,2026-08-31 05:26:17+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,64,T2,138.0767194854794,us,2026-08-31 05:27:05+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,64,readout_error,0.018798828125,,2026-08-31 03:57:14+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,64,init_error,0.0073640491838007464,,2026-08-30 22:03:11+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,64,prob_meas0_prep1,0.03564453125,,2026-08-31 03:53:49+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,64,prob_meas1_prep0,0.001953125,,2026-08-31 03:55:18+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,64,readout_length,2180.0,ns,2026-08-31 03:57:14+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,65,T1,263.7724493358913,us,2026-08-31 05:26:17+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,65,T2,227.13931255986296,us,2026-08-31 05:26:46+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,65,readout_error,0.0185546875,,2026-08-31 03:57:15+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,65,init_error,0.010024204224032085,,2026-08-30 03:30:24+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,65,prob_meas0_prep1,0.0234375,,2026-08-31 03:53:49+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,65,prob_meas1_prep0,0.013671875,,2026-08-31 03:55:19+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,65,readout_length,2180.0,ns,2026-08-31 03:57:15+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,66,T1,129.95212211115086,us,2026-08-31 05:26:18+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,66,T2,154.94865286975707,us,2026-08-31 05:27:05+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,66,readout_error,0.0068359375,,2026-08-31 03:57:15+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,66,init_error,0.0018402384995481597,,2026-08-30 22:03:11+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,66,prob_meas0_prep1,0.01318359375,,2026-08-31 03:53:50+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,66,prob_meas1_prep0,0.00048828125,,2026-08-31 03:55:20+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,66,readout_length,2180.0,ns,2026-08-31 03:57:15+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,67,T1,267.144704891131,us,2026-08-31 05:26:18+00:00,2026-08-31T07:59:49.173876+00:00
ibm_kingston,67,T2,276.432170148907,us,2026-08-31 05:26:47+00:00,2026-08-31T07:59:49.173876+00:00
